Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReactivePlayer,-100551,15,0.300000,0.300000,0.300000,99,89,10,false,0,10,197
ReactivePlayer,-71684,15,0.300000,0.300000,0.300000,72,64,8,true,1,8,127
ReactivePlayer,-100110,15,0.300000,0.300000,0.300000,99,87,12,false,0,12,136
ReactivePlayer,-11093,15,0.300000,0.300000,0.300000,12,10,2,true,1,2,53
ReactivePlayer,-41439,15,0.300000,0.300000,0.300000,42,35,7,true,1,7,133
ReactivePlayer,-33802,15,0.300000,0.300000,0.300000,34,24,10,true,1,10,106
ReactivePlayer,-100606,15,0.300000,0.300000,0.300000,99,86,13,false,0,13,177
ReactivePlayer,-100286,15,0.300000,0.300000,0.300000,98,75,23,false,0,23,204
ReactivePlayer,-84966,15,0.300000,0.300000,0.300000,85,76,9,true,1,9,143
ReactivePlayer,-9078,15,0.300000,0.300000,0.300000,10,6,4,true,1,4,43
ReactivePlayer,-55117,15,0.300000,0.300000,0.300000,55,37,18,true,1,18,173
ReactivePlayer,-34879,15,0.300000,0.300000,0.300000,35,29,6,true,1,6,86
ReactivePlayer,-35653,15,0.300000,0.300000,0.300000,36,26,10,true,1,10,138
ReactivePlayer,-100588,15,0.300000,0.300000,0.300000,99,87,12,false,0,12,203
ReactivePlayer,-52900,15,0.300000,0.300000,0.300000,53,48,5,true,1,5,120
ReactivePlayer,-100188,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,159
ReactivePlayer,-55304,15,0.300000,0.300000,0.300000,56,47,9,true,1,9,89
ReactivePlayer,996,15,0.300000,0.300000,0.300000,0,0,0,true,1,0,4
ReactivePlayer,-1023,15,0.300000,0.300000,0.300000,2,2,0,true,1,0,11
ReactivePlayer,-2067,15,0.300000,0.300000,0.300000,3,2,1,true,1,1,22
ReactivePlayer,-56821,15,0.300000,0.300000,0.300000,57,49,8,true,1,8,145
ReactivePlayer,-22338,15,0.300000,0.300000,0.300000,23,16,7,true,1,7,91
ReactivePlayer,-23204,15,0.300000,0.300000,0.300000,24,14,10,true,1,10,77
ReactivePlayer,-10295,15,0.300000,0.300000,0.300000,11,7,4,true,1,4,88
ReactivePlayer,-4025,15,0.300000,0.300000,0.300000,5,4,1,true,1,1,10
ReactivePlayer,-10116,15,0.300000,0.300000,0.300000,11,6,5,true,1,5,39
ReactivePlayer,-81959,15,0.300000,0.300000,0.300000,82,73,9,true,1,9,152
ReactivePlayer,-51553,15,0.300000,0.300000,0.300000,52,41,11,true,1,11,113
ReactivePlayer,-100869,15,0.300000,0.300000,0.300000,100,100,0,false,0,0,38
ReactivePlayer,-100679,15,0.300000,0.300000,0.300000,100,89,11,false,0,11,134
ReactivePlayer,-96429,15,0.300000,0.300000,0.300000,96,76,20,true,1,20,180
ReactivePlayer,-100889,15,0.300000,0.300000,0.300000,100,90,10,false,0,10,150
ReactivePlayer,-29488,15,0.300000,0.300000,0.300000,30,23,7,true,1,7,106
ReactivePlayer,-100050,15,0.300000,0.300000,0.300000,98,81,17,false,0,17,205
ReactivePlayer,-100453,15,0.300000,0.300000,0.300000,99,90,9,false,0,9,143
ReactivePlayer,-66914,15,0.300000,0.300000,0.300000,67,57,10,true,1,10,134
ReactivePlayer,-6046,15,0.300000,0.300000,0.300000,7,6,1,true,1,1,25
ReactivePlayer,-71925,15,0.300000,0.300000,0.300000,72,60,12,true,1,12,136
ReactivePlayer,-58031,15,0.300000,0.300000,0.300000,58,40,18,true,1,18,163
ReactivePlayer,-100823,15,0.300000,0.300000,0.300000,100,93,7,false,0,7,148
ReactivePlayer,-36378,15,0.300000,0.300000,0.300000,37,30,7,true,1,7,67
ReactivePlayer,-27699,15,0.300000,0.300000,0.300000,28,19,9,true,1,9,129
