Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-100953,25,0.300000,0.300000,0.300000,93,68,25,false,0,26,434
ReasoningPlayer,-100070,25,0.300000,0.300000,0.300000,94,71,23,false,0,23,380
ReasoningPlayer,959,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,12
ReasoningPlayer,-17093,25,0.300000,0.300000,0.300000,15,9,6,true,1,6,340
ReasoningPlayer,-79195,25,0.300000,0.300000,0.300000,77,62,15,true,1,15,158
ReasoningPlayer,534,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,70
ReasoningPlayer,-3519,25,0.300000,0.300000,0.300000,4,2,2,true,1,2,42
ReasoningPlayer,-64764,25,0.300000,0.300000,0.300000,64,57,7,true,1,7,94
ReasoningPlayer,-90675,25,0.300000,0.300000,0.300000,85,68,17,true,1,17,490
ReasoningPlayer,-3600,25,0.300000,0.300000,0.300000,3,1,2,true,1,2,210
ReasoningPlayer,-3497,25,0.300000,0.300000,0.300000,4,1,3,true,1,3,38
ReasoningPlayer,-42085,25,0.300000,0.300000,0.300000,38,24,14,true,1,16,431
ReasoningPlayer,-10640,25,0.300000,0.300000,0.300000,10,4,6,true,1,6,128
ReasoningPlayer,-6584,25,0.300000,0.300000,0.300000,7,5,2,true,1,2,60
ReasoningPlayer,-100053,25,0.300000,0.300000,0.300000,94,79,15,false,0,17,395
ReasoningPlayer,-12689,25,0.300000,0.300000,0.300000,11,4,7,true,1,8,269
ReasoningPlayer,-100167,25,0.300000,0.300000,0.300000,94,79,15,false,0,16,358
ReasoningPlayer,-7333,25,0.300000,0.300000,0.300000,6,3,3,true,1,3,272
ReasoningPlayer,-9577,25,0.300000,0.300000,0.300000,8,6,2,true,1,2,290
ReasoningPlayer,-25458,25,0.300000,0.300000,0.300000,23,17,6,true,1,7,355
ReasoningPlayer,-100809,25,0.300000,0.300000,0.300000,96,78,18,false,0,18,261
ReasoningPlayer,-89773,25,0.300000,0.300000,0.300000,85,67,18,true,1,18,336
ReasoningPlayer,394,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,83
ReasoningPlayer,-52208,25,0.300000,0.300000,0.300000,51,36,15,true,1,16,150
ReasoningPlayer,-6027,25,0.300000,0.300000,0.300000,5,2,3,true,1,3,212
