Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-100337,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-100002,25,0.300000,0.300000,0.300000,99,78,21,false,0
ReactivePlayer,-76764,25,0.300000,0.300000,0.300000,77,59,18,true,1
ReactivePlayer,-101000,25,0.300000,0.300000,0.300000,99,74,25,false,0
ReactivePlayer,-41572,25,0.300000,0.300000,0.300000,42,38,4,true,1
ReactivePlayer,-68357,25,0.300000,0.300000,0.300000,69,61,8,true,1
ReactivePlayer,-33709,25,0.300000,0.300000,0.300000,34,16,18,true,1
ReactivePlayer,-100957,25,0.300000,0.300000,0.300000,100,84,16,false,0
ReactivePlayer,-50,25,0.300000,0.300000,0.300000,1,1,0,true,1
ReactivePlayer,-100131,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-55703,25,0.300000,0.300000,0.300000,56,33,23,true,1
ReactivePlayer,-100493,25,0.300000,0.300000,0.300000,99,89,10,false,0
ReactivePlayer,-100096,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-95162,25,0.300000,0.300000,0.300000,95,79,16,true,1
ReactivePlayer,-100909,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-100216,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-100134,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-62586,25,0.300000,0.300000,0.300000,63,54,9,true,1
ReactivePlayer,-100541,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-45294,25,0.300000,0.300000,0.300000,46,36,10,true,1
ReactivePlayer,-100459,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-100766,25,0.300000,0.300000,0.300000,100,84,16,false,0
ReactivePlayer,-100092,25,0.300000,0.300000,0.300000,99,88,11,false,0
ReactivePlayer,-100445,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-100979,25,0.300000,0.300000,0.300000,100,78,22,false,0
ReactivePlayer,-100944,25,0.300000,0.300000,0.300000,100,80,20,false,0
ReactivePlayer,-100719,25,0.300000,0.300000,0.300000,100,85,15,false,0
ReactivePlayer,-100909,25,0.300000,0.300000,0.300000,100,91,9,false,0
ReactivePlayer,-100295,25,0.300000,0.300000,0.300000,98,77,21,false,0
ReactivePlayer,-100813,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-100423,25,0.300000,0.300000,0.300000,99,78,21,false,0
ReactivePlayer,-97446,25,0.300000,0.300000,0.300000,97,83,14,true,1
ReactivePlayer,-100752,25,0.300000,0.300000,0.300000,100,82,18,false,0
ReactivePlayer,-100503,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-26342,25,0.300000,0.300000,0.300000,27,17,10,true,1
ReactivePlayer,-100217,25,0.300000,0.300000,0.300000,99,84,15,false,0
ReactivePlayer,-100972,25,0.300000,0.300000,0.300000,100,84,16,false,0
ReactivePlayer,-23286,25,0.300000,0.300000,0.300000,24,17,7,true,1
ReactivePlayer,-100042,25,0.300000,0.300000,0.300000,99,67,32,false,0
ReactivePlayer,-100871,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-100000,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-59994,25,0.300000,0.300000,0.300000,60,41,19,true,1
ReactivePlayer,-100241,25,0.300000,0.300000,0.300000,99,90,9,false,0
ReactivePlayer,-100090,25,0.300000,0.300000,0.300000,99,72,27,false,0
ReactivePlayer,-100647,25,0.300000,0.300000,0.300000,99,70,29,false,0
ReactivePlayer,-100240,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-100336,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-100998,25,0.300000,0.300000,0.300000,100,84,16,false,0
ReactivePlayer,-100959,25,0.300000,0.300000,0.300000,99,73,26,false,0
ReactivePlayer,-100025,25,0.300000,0.300000,0.300000,98,81,17,false,0
ReactivePlayer,-100730,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-100115,25,0.300000,0.300000,0.300000,99,91,8,false,0
ReactivePlayer,-100387,25,0.300000,0.300000,0.300000,99,90,9,false,0
ReactivePlayer,-100557,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-68147,25,0.300000,0.300000,0.300000,68,60,8,true,1
ReactivePlayer,-100992,25,0.300000,0.300000,0.300000,100,77,23,false,0
ReactivePlayer,-100440,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-72015,25,0.300000,0.300000,0.300000,72,47,25,true,1
ReactivePlayer,-32417,25,0.300000,0.300000,0.300000,33,25,8,true,1
ReactivePlayer,-100102,25,0.300000,0.300000,0.300000,99,82,17,false,0
ReactivePlayer,-100558,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-100177,25,0.300000,0.300000,0.300000,99,84,15,false,0
ReactivePlayer,-100124,25,0.300000,0.300000,0.300000,99,73,26,false,0
ReactivePlayer,-100281,25,0.300000,0.300000,0.300000,99,87,12,false,0
ReactivePlayer,-100350,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100963,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-100029,25,0.300000,0.300000,0.300000,99,84,15,false,0
ReactivePlayer,-32612,25,0.300000,0.300000,0.300000,33,16,17,true,1
ReactivePlayer,-100095,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-100008,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-100191,25,0.300000,0.300000,0.300000,99,76,23,false,0
ReactivePlayer,-80673,25,0.300000,0.300000,0.300000,81,63,18,true,1
ReactivePlayer,-100015,25,0.300000,0.300000,0.300000,99,79,20,false,0
