Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-100848,20,0.087964,0.763193,0.946619,100,100,0,false,0
ReasoningPlayer,-10156,20,0.477023,0.741216,0.097513,9,3,6,true,1
ReasoningPlayer,-100809,20,0.925446,0.675136,0.973153,99,89,10,false,0
ReasoningPlayer,-100669,20,0.609275,0.820171,0.859657,99,84,15,false,0
ReasoningPlayer,-100212,20,0.058925,0.670021,0.328473,100,100,0,false,0
ReasoningPlayer,-100344,20,0.930899,0.537508,0.769086,99,90,9,false,0
ReasoningPlayer,-100750,20,0.315870,0.938511,0.779267,100,97,3,false,0
ReasoningPlayer,-6223,20,0.257988,0.321098,0.118607,5,0,5,true,1
ReasoningPlayer,-100551,20,0.613864,0.905825,0.350739,96,73,23,false,0
ReasoningPlayer,-100000,20,0.752634,0.915994,0.080372,0,0,0,false,0
ReasoningPlayer,-100065,20,0.212623,0.878058,0.258361,99,98,1,false,0
ReasoningPlayer,-100234,20,0.120613,0.990098,0.397512,99,99,0,false,0
ReasoningPlayer,-100388,20,0.484469,0.998621,0.643025,98,91,7,false,0
ReasoningPlayer,-100536,20,0.930928,0.328196,0.682201,99,74,25,false,0
ReasoningPlayer,-4338,20,0.136424,0.834266,0.012811,4,0,4,true,1
ReasoningPlayer,-100533,20,0.704426,0.943956,0.168806,91,67,24,false,0
ReasoningPlayer,907,20,0.098997,0.322180,0.250985,0,0,0,true,1
ReasoningPlayer,-100411,20,0.046569,0.719594,0.303043,100,100,0,false,0
ReasoningPlayer,-100335,20,0.690740,0.700283,0.738215,99,93,6,false,0
ReasoningPlayer,-100206,20,0.818332,0.987157,0.830431,100,99,1,false,0
ReasoningPlayer,-100691,20,0.299527,0.139840,0.449237,99,97,2,false,0
ReasoningPlayer,-100674,20,0.267228,0.700932,0.838785,100,97,3,false,0
ReasoningPlayer,-100220,20,0.864330,0.752021,0.508506,98,79,19,false,0
ReasoningPlayer,-100657,20,0.967723,0.971514,0.690433,100,93,7,false,0
ReasoningPlayer,-43,20,0.364513,0.269629,0.361307,1,0,1,true,1
ReasoningPlayer,-100013,20,0.058667,0.989450,0.803105,99,99,0,false,0
ReasoningPlayer,1000,20,0.344204,0.254767,0.468482,0,0,0,true,1
ReasoningPlayer,-100865,20,0.498642,0.058107,0.578203,100,95,5,false,0
ReasoningPlayer,-100899,20,0.030332,0.068062,0.843473,100,100,0,false,0
ReasoningPlayer,-48167,20,0.194007,0.176048,0.377799,46,36,10,true,1
ReasoningPlayer,-100347,20,0.705070,0.891817,0.195797,95,80,15,false,0
ReasoningPlayer,-16366,20,0.866344,0.500497,0.685483,17,12,5,true,1
ReasoningPlayer,-100518,20,0.823678,0.837199,0.348181,99,84,15,false,0
